Month,Day,Year,Day,Time,AM/PM,Show Name,Title,Season,Episode,Rating,New?,Description
6,6,2018,Wednesday,4:30,PM,Pawn Stars,Truly Trivial,9,3,PG,N,"Burn rubber with the Pawn Stars as they check out a motorcycle custom-built for actor James Caan. Will Corey make the seller an offer he can't refuse? Then, an Al Hirschfeld lithograph gets drawn into the shop. The last print made before his death, can they sketch out a deal? And later, when Chumlee find a book of trivia, he tries to stump Rick. Who will prevail in this battle of useless information?"
6,6,2018,Wednesday,5:00,PM,Pawn Stars,Pawn of Fire,12,1,PG,N,"Walk the line with the Pawn Stars when a model train once owned by Johnny Cash chugs into the shop. Will Rick make a bid for the Man in Black or will he be singing the prison blues? Then, Chum gets scrambled when a 1920's chicken incubator clucks on in. Will Chum hatch a deal or will it get poached? Next, Rick becomes enlightened while checking out a 17th century Tibetan Buddha. Will he be reborn as a buyer or take a vow of silence? And later, Rick and Corey take a trip down memory lane in a 1972 Cadillac Eldorado. Will the guys take home the luxury Caddy or will it turn out to be a clunker?"
6,6,2018,Wednesday,5:30,PM,Pawn Stars,Capture the Pawn,12,16,PG,N,"Prepare for battle with the Pawn Stars when a rare 1589 book with the instructions for war and fortification guards the shop. Will Rick reinforce a good price or will he protect his wallet? Next, the game is on when Rick checks out an 1840s chess table. Will he capture the sale or will it be a draw? Then, a sale comes a calling when a pair of antique door knockers enter the shop. Will Corey welcome the deal or will he show them the exit? And later, an 1800s experimental rifle holds up the shop. Will Rick and Chum test out an offer or will they fail to fire?"
6,6,2018,Wednesday,6:00,PM,Pawn Stars,Death and Taxidermy,13,7,PG,N,"Get spooked out with the Pawn Stars when a 1547 edition of ""The Dance of Death"" haunts the shop. Will Rick take the book to his grave or will the negotiation have a bitter end? Next, things get whimsical when two sculptures from Dr. Seuss' unorthodox taxidermy collection are brought in. Will Rick's heart grow two sizes or will he say, ""Green eggs and scram""? And later, a tear-gas baton forces its way into the shop. Will Corey think it's a riot or will he be blinded by the price?"
6,6,2018,Wednesday,6:30,PM,Pawn Stars,"My Country, Pawn of Thee",13,21,PG,N,"Warm up your vocal chords with the Pawn Stars when handwritten lyrics to ""My Country, 'Tis of Thee"" come into the shop. Will Rick be feeling patriotic or will he commit treason on the deal? Next, Rick blasts off when a WWII era Linemar Space Explorer Toy launches in. Will he think it's out of this world or will he put his offer on the shelf? Then, a United Nations Helmet from Somalia drops into Corey's hands. Will he go to battle for a sale or will he quickly retreat? And later, a giant bell from the classic El Rancho Hotel and Casino chimes in. Will Rick ring in a deal or will it be too much to gamble?"
6,6,2018,Wednesday,7:00,PM,Pawn Stars,Pawns Ahoy!,14,1,PG,N,"Sail away with the Pawn Stars as a peg leg pistol hobbles its way into the shop. Will Rick and Corey say, ""ahoy"" or will they toss it overboard if it doesn't fire? Then Corey and Chum check out four yearbooks signed by the ultimate teenager, James Dean. Will Corey be a rebel without a cause and turn down the offer or will he be a cool kid and make a sale?"
6,6,2018,Wednesday,7:30,PM,Pawn Stars,Big Fish in a Small Pawn,15,29,PG,N,"Rick tackles a set of San Francisco 49ers Super Bowl rings, but can he bring the high asking price just a touch down? A speargun used to hunt marine life makes a splash with Corey and Rick, but will they notice anything fishy when they test it out? Chum steps up when a pair of 18th-century shoe protectors walk in the door, but can they get the seller to toe the line? Later, Rick has some interest in a miniature model of the Traders Bank of Canada. Will he become invested, or decide to withdraw?"
6,6,2018,Wednesday,8:00,PM,Special,Rise of the Superbombs,998,998,14,Y,"This two-hour special takes viewers inside the new world of futuristic conventional warfare. It's an explosive, escalating journey through the modern development of the U.S. and worldwide arsenals, highlighting the critical technological turning points of the post-WWII age, the most fearsome weapons in circulation now, and the mind-blowing armaments in development that will soon eclipse anything seen thus far. From hypersonic missiles and laser weapons to space-based kill vehicles and swarm drones, Rise of the Superbombs is packed with stunning CGI, newly declassified footage, insider insights from senior officers and engineers, and a series of immersive field tests dissecting the science behind how these mega-weapons work."
6,6,2018,Wednesday,10:00,PM,SIX,Dua,2,3,14,Y,"With new intel from Gina, the SEALs head out to Bosnia in the next step on their mission to capture or kill the Prince, the mastermind behind the attack on Rip."
6,6,2018,Wednesday,11:00,PM,Special,Rise of the Superbombs,998,998,14,Y,"This two-hour special takes viewers inside the new world of futuristic conventional warfare. It's an explosive, escalating journey through the modern development of the U.S. and worldwide arsenals, highlighting the critical technological turning points of the post-WWII age, the most fearsome weapons in circulation now, and the mind-blowing armaments in development that will soon eclipse anything seen thus far. From hypersonic missiles and laser weapons to space-based kill vehicles and swarm drones, Rise of the Superbombs is packed with stunning CGI, newly declassified footage, insider insights from senior officers and engineers, and a series of immersive field tests dissecting the science behind how these mega-weapons work."
6,7,2018,Thursday,12:01,AM ,Special,Rise of the Superbombs,998,988,14,Y,"This two-hour special takes viewers inside the new world of futuristic conventional warfare. It's an explosive, escalating journey through the modern development of the U.S. and worldwide arsenals, highlighting the critical technological turning points of the post-WWII age, the most fearsome weapons in circulation now, and the mind-blowing armaments in development that will soon eclipse anything seen thus far. From hypersonic missiles and laser weapons to space-based kill vehicles and swarm drones, Rise of the Superbombs is packed with stunning CGI, newly declassified footage, insider insights from senior officers and engineers, and a series of immersive field tests dissecting the science behind how these mega-weapons work."
6,7,2018,Thursday,1:02,AM ,SIX,Dua,2,3,14,Y,"With new intel from Gina, the SEALs head out to Bosnia in the next step on their mission to capture or kill the Prince, the mastermind behind the attack on Rip."
6,7,2018,Thursday,2:01,AM ,SIX,Dua,2,3,14,Y,"WIth new intel from Gina, the SEALs head out to Bosnia in the next step on their mission to capture or kill the Prince, the mastermind behind the attack on Rip."
6,7,2018,Thursday,2:02,AM ,Special,Rise of the Superbombs,998,998,14,Y,"This two-hour special takes viewers inside the new world of futuristic conventional warfare. It's an explosive, escalating journey through the modern development of the U.S. and worldwide arsenals, highlighting the critical technological turning points of the post-WWII age, the most fearsome weapons in circulation now, and the mind-blowing armaments in development that will soon eclipse anything seen thus far. From hypersonic missiles and laser weapons to space-based kill vehicles and swarm drones, Rise of the Superbombs is packed with stunning CGI, newly declassified footage, insider insights from senior officers and engineers, and a series of immersive field tests dissecting the science behind how these mega-weapons work."
6,7,2018,Thursday,3:01,AM ,SIX,Dua,2,3,14,Y,"WIth new intel from Gina, the SEALs head out to Bosnia in the next step on their mission to capture or kill the Prince, the mastermind behind the attack on Rip."
6,7,2018,Thursday,4:02,AM ,888,888,888,888,888,888,888
6,7,2018,Thursday,4:30,AM ,888,888,888,888,888,888,888
6,7,2018,Thursday,5:00,AM ,888,888,888,888,888,888,888
6,7,2018,Thursday,5:30,AM ,888,888,888,888,888,888,888
6,7,2018,Thursday,6:00,AM ,888,888,888,888,888,888,888
6,7,2018,Thursday,6:30,AM ,888,888,888,888,888,888,888
6,7,2018,Thursday,7:00,AM ,Gangland,Behind Enemy Lines,1,4,14,N,"A gritty, true-life series exposing the world of history's most notorious and dangerous gangs."
6,7,2018,Thursday,8:00,AM ,Gangland,Basic Training,1,11,14,N,"A gritty, true-life series exposing the world of history's most notorious and dangerous gangs."
6,7,2018,Thursday,9:00,AM ,Gangland,Silent Slaughter,4,8,14,N,"A gritty, true-life series exposing the world of history's most notorious and dangerous gangs"
6,7,2018,Thursday,10:00,AM ,Gangland,Public Enemy #1,6,12,14,N,"A gritty, true-life series exposing the world of history's most notorious and dangerous gangs."
6,7,2018,Thursday,11:00,AM ,Gangland,Lords of the Holy City,2,7,14,N,"A gritty, true-life series exposing the world of history's most notorious and dangerous gangs."
6,7,2018,Thursday,12:00,PM,Gangland,The Death Head,5,7,14,N,"A gritty, true-life series exposing the world of history's most notorious and dangerous gangs."
6,7,2018,Thursday,1:00,PM,Gangland,Beware the Goose!,6,10,14,N,"A gritty, true-life series exposing the world of history's most notorious and dangerous gangs."
6,7,2018,Thursday,2:00,PM,American Pickers,Reverse the Curse,9,9,PG,N,"Freestyling near Atlantic City, Frank confronts his bad car karma and takes a gamble on a set of vintage wheels. At Harry's sprawling New Jersey junkyard, the guys uncover a flying saucer and a larger-than-life Popeye. Back in Iowa, the team awaits the appraiser's verdict on Frank's road-worthy 1963 Cadillac."
6,7,2018,Thursday,3:00,PM,American Pickers,Everything Must Go,12,14,PG,N,"They guys are on the trail of two vintage Harleys in Pennsylvania, but Frank gets more than he bargained for when one bike collector takes a liking to him."
6,7,2018,Thursday,4:00,PM,American Pickers,From A to T,13,7,PG,N,Frank makes a shrewd bid that leads to a big discovery; Mike falls hard for two century-old cars.
6,7,2018,Thursday,5:00,PM,American Pickers,Another Brick in the Wall,15,11,PG,N,"The guys have an awkward encounter with the ""King of the Gypsies,"" who has an incredible underground stash but insists he can't be bought."
6,7,2018,Thursday,6:00,PM,Swamp People,Lockjaw,9,17,PG,N,"A bitter cold front sweeps over the swamp, threatening to shut down the season."
6,7,2018,Thursday,7:00,PM,Swamp People,Speed Demons,9,18,PG,N,Troy devises a new strategy. Daniel chases an old foe. Joey and Dwaine put the petal to the metal. Frenchy rolls the dice.
6,7,2018,Thursday,8:00,PM,Swamp People: Blood and Guts,Danger Zone,3,20,PG,Y,(Enhanced.) Troy pushes his luck. Willie races the clock. Frenchy goes back to the future.
6,7,2018,Thursday,9:00,PM,Swamp People,United We Stand,9,20,PG,Y,Mother Nature dishes up an unexpected disaster.
6,7,2018,Thursday,11:05,PM,Alone,Making the Cut: Season 5,5,0,PG,Y,Meet the 10 brave participants returning for a chance at redemption on ALONE Season 5 and get an inside look at the extreme new location at the edge of Siberia.
6,8,2018,Friday ,12:05,AM ,Swamp People,United We Stand,9,20,PG,Y,Mother Nature dishes up an unexpected disaster.
6,8,2018,Friday ,1:05,AM ,Swamp People,United We Stand,9,20,PG,Y,Mother Nature dishes up an unexpected disaster.
6,8,2018,Friday ,2:10,AM ,Alone,Making the Cut: Season 5,5,0,PG,Y,Meet the 10 brave participants returning for a chance at redemption on ALONE Season 5 and get an inside look at the extreme new location at the edge of Siberia.
6,8,2018,Friday ,3:10,AM ,Swamp People: Blood and Guts,Danger Zone,3,20,PG,Y,(Enhanced.) Troy pushes his luck. Willie races the clock. Frenchy goes back to the future.
6,8,2018,Friday ,4:10,AM ,Swamp People,Lockjaw,9,17,PG,N,"A bitter cold front sweeps over the swamp, threatening to shut down the season."
6,8,2018,Friday ,5:01,AM ,999,999,999,999,999,999,999
6,8,2018,Friday ,5:30,AM ,999,999,999,999,999,999,999
6,8,2018,Friday ,6:00,AM ,999,999,999,999,999,999,999
6,8,2018,Friday ,6:30,AM ,999,999,999,999,999,999,999
6,8,2018,Friday ,7:00,AM ,999,999,999,999,999,999,999
6,8,2018,Friday ,7:30,AM ,999,999,999,999,999,999,999
6,8,2018,Friday ,8:00,AM ,Haunted History,Katrina Cannibal,1,8,14,N,"New Orleans, Louisiana has a storied spiritual history, and is considered by many to be the most haunted city in America. In August of 2005 a tragic event occurred that would change the city forever--Hurricane Katrina. But how did this affect the spirit world? One local couple would soon find out. Zack Bowen and Addie Hall decided to remain as ""holdouts"" in the French Quarter. Then, in October of 2006, Zack committed suicide by jumping from the top floor of a local hotel, just a little more than a week after he committed a heinous and shocking act: he strangled his Addie and dismembered her corpse. The crime sent shockwaves through New Orleans as the locals searched for answers. Did Zack's experience in the Iraq War years before cause him to do the unthinkable? Or, as some locals speculate, was Zack the victim of a demonic possession brought on during the aftermath of Katrina...creating the perfect storm of hungry spirits and vulnerable prey?"
6,8,2018,Friday ,9:00,AM ,Haunted History,Murder Castle,1,3,PG,N,"The 1893 Chicago World's Fair was a triumph of architecture and technology that offered 27 million amazed visitors a preview of 20th century. But a mere mile down the road from the fair, one man, H.H. Holmes, was making history in a far more sinister way. He had built a hotel designed for murder, which would later be known as ""The Murder Castle."" It was a three-story, block-long hotel designed with trap doors, gas chambers and vats of acid all meant to aid a madman in his efforts to murder 200 people. Today, the spirits of Holmes' forgotten victims appear to astonished witnesses, attempting to tell the truth behind a story that remains shrouded in mystery over 100 years later. From Holmes' hometown in New Hampshire, to the site of his hotel in Chicago, to the final resting place of his youngest victim in Indiana, voices and visions reveal the shocking truth behind one of most evil men in America's history and the country's first serial killer."
6,8,2018,Friday ,10:00,AM ,Haunted History,Lost Souls of Pennhurst,1,4,PG,N,"In 1908 Pennhurst Asylum in eastern Pennsylvania was built to house and care for epileptic, disabled and ""feeble-minded"" patients, but after a few years Pennhurst became dangerously overcrowded, thanks in large part to the controversial Eugenics movement sweeping the country. As patients flowed in, the staff became overwhelmed. The result was rampant abuse, neglect and horrific conditions. After almost 80 years in operation Pennhurst was finally shut down, thanks to the heroic efforts of a local journalist and a few brave former patients. However, the spirits of the patients and abusive employees still roam the halls of the asylum today, sending chilling messages to visitors and reminding them of the tragic lessons learned during one of the darkest times in American history."
6,8,2018,Friday ,11:00,AM ,Haunted History,The Manson Murders,1,1,14,N,"In 1969, Hollywood was at the center of a brutal and sadistic killing spree. Charles Manson and his cult of followers began a prolific reign of terror on Tinsel Town, when they viciously killed more than half a dozen innocent people. Today, the sites of these horrific murders are host to claims of the paranormal. The restless spirit of Jay Sebring and Sharon Tate, are believed to haunt a house on Cielo Drive. Not far from the house is another famous Hollywood home, where Sharon Tate is believed to have witnessed a premonition of her own death. And at the Manson Family hideout, an apparition of a headless Donald ""Shorty"" Shea is seen standing on a rocky ledge. Decades after the senseless killings, these locations are still plagued by these paranormal events."
6,8,2018,Friday ,12:00,PM,Ancient Aliens,"Aliens, Plagues and Epidemics",3,7,PG,N,"Scientists are continually challenged by unidentified strains of bacteria with mysterious origins. Could some of our most crippling plagues and epidemics be traced to the darkest voids of space--or even extraterrestrial intervention? During the Black Death of the Middle Ages, people reported bronze flying ships emitting a strange mist. As recently as 2011, NASA scientist Richard Hoover published evidence of life in meteorites. Is it possible that ancient aliens--as small as microbes--have shaped human history?"
6,8,2018,Friday ,1:00,PM,Ancient Aliens,Prophets and Prophecies,5,7,PG,N,"They were the messengers of divine knowledge and seers who shared visions of the future. For thousands of years, human civilization has been guided by the words and deeds of ancient prophets, but just who--or what--were these prophets communicating with? Might the experiences of history's prophets be evidence of communication with a heavenly source--or were seers like Elijah and Joseph Smith actually communicating with extraterrestrial overlords? And if so, are there similar prophets at work today?"
6,8,2018,Friday ,2:00,PM,Ancient Aliens,The Mission,1,3,14,N,"If ancient aliens visited Earth, what was their mission, and is there evidence that points to when they will return? Ancient Sumerian tablets describe an alien race, known as the Anunnaki, who came to Earth to mine for gold. Egyptian hieroglyphs depict hybrid creatures that were part man, part animal. Mysterious crop circles and unexplainable crystal skulls are thought to contain messages that man has yet to decipher. Strange evidence may exist in multiple cultures throughout history suggesting that aliens came here to explore, excavate raw materials, experiment on human beings, and even for pure conquest."
6,8,2018,Friday ,4:00,PM,Ancient Aliens,Beyond Nazca,5,8,PG,N,"Erich von Daniken's landmark book, Chariots of the Gods, brought attention to the mysterious phenomena of the Nazca Lines. Hundreds of gigantic lines, some in the shape of animals, geometric patterns and even an alien-like being, extend for miles throughout a remote Peruvian desert. Scholars are divided as to who built them, and why. Some Ancient Astronaut theorists believe that the massive markings have an extraterrestrial connection, and perhaps the ancient people of the region created these gigantic figures in tribute to the gods who visited them. And with one of the largest deposits of nitrates in the world--a key ingredient in rocket fuel and weaponry--could Nazca have been a mining operation for advanced beings in the distant past?"
6,8,2018,Friday ,5:00,PM,Ancient Aliens,Magic of the Gods,6,4,PG,N,"Wondrous wizards... Mysterious sorcerers... And heavenly beings... possessed of unimaginable power. Throughout the ancient world, magic was used for everything from healing to communicating with the gods. But did magic really exist in the ancient times? Not as a form of theater--but as a means of replicating the power of the gods? Do ancient accounts of magic suggest evidence of advanced, otherworldly knowledge? A knowledge given to early humans as a means of helping them unlock their own--some might say ""divine""--potential?"
6,8,2018,Friday ,6:00,PM,Ancient Aliens,The New Evidence,11,4,PG,N,"Millions of people around the world believe we have been visited in the past by extraterrestrial beings. What if it were true? This is the question Ancient Astronaut theorists have posed since Erich von Daniken's Chariots of the Gods was first published in 1968; examining scientific, archaeological, astronomical, and historical evidence to find the answer. In recent years, more new evidence has been revealed than ever before that suggests there was extraterrestrial intervention on Earth in the distant past. Satellite images have exposed geoglyphs resembling Nazca lines in Kazakhstan. Ground penetrating radar has detected remnants of ancient technology in Machu Picchu. And thermal scanning has uncovered hidden chambers behind King Tut's tomb that may hold the remains of extraterrestrial beings. Could we be at the tipping point where the overwhelming evidence outweighs any last shred of doubt?"
6,8,2018,Friday ,7:00,PM,Ancient Aliens,The Alien Frequency,12,8,PG,N,"The use of mantras and chanting to connect with a higher plane has existed in cultures all over the world dating back thousands of years, but why would people who had no contact with each other all subscribe to this practice? Could there be certain frequencies that connect us with greater--perhaps extraterrestrial--forces? Researchers have found that dozens of megalithic sites stretching across the globe--like the prehistoric Newgrange monument in Ireland, the chiseled labyrinths underneath the island of Malta, and the giant temple complex of Angkor Wat in Cambodia--were all designed to emanate the exact same frequency. The planets in our solar system each give off a distinct sound, and certain places on Earth, like Taos, New Mexico, have been found to produce a hum from an unknown source. Might the best evidence of alien intervention on Earth be found not with our eyes... but with our ears?"
6,8,2018,Friday ,8:00,PM,Ancient Aliens: Declassified,Alien Weapons,1,31,PG,Y,"(Enhanced; 4-hour episode.) Throughout history, advances in technology have led to the development of powerful weapons--each more deadly than the last. But were these lethal weapons the product of human innovation--or were they created with help from another, otherworldly source? Might the United States military really have a secret space program? And if so, are we preparing for a space-based war with other nations... or other species? New discoveries of metals once thought to be mythological. Mysterious metal spheres defying the laws of physics. Could these out of place artifacts be physical evidence of extraterrestrials visiting planet Earth in the distant past, leaving behind remnants of their technology? In nearly every culture there are stories of opposing forces at work here on Earth--forces of a supernatural or otherworldly nature. Could these forces really exist? And if so, what is the true nature of the dark forces?"
6,9,2018,Saturday,12:03,AM ,Ancient Aliens: Declassified,Alien Weapons,1,31,PG,Y,"(Enhanced; 4-hour episode.) Throughout history, advances in technology have led to the development of powerful weapons--each more deadly than the last. But were these lethal weapons the product of human innovation--or were they created with help from another, otherworldly source? Might the United States military really have a secret space program? And if so, are we preparing for a space-based war with other nations... or other species? New discoveries of metals once thought to be mythological. Mysterious metal spheres defying the laws of physics. Could these out of place artifacts be physical evidence of extraterrestrials visiting planet Earth in the distant past, leaving behind remnants of their technology? In nearly every culture there are stories of opposing forces at work here on Earth--forces of a supernatural or otherworldly nature. Could these forces really exist? And if so, what is the true nature of the dark forces?"
6,9,2018,Saturday,4:02,AM ,999,999,999,999,999,999,999
6,9,2018,Saturday,4:30,AM ,999,999,999,999,999,999,999
6,9,2018,Saturday,5:00,AM ,999,999,999,999,999,999,999
6,9,2018,Saturday,5:30,AM ,999,999,999,999,999,999,999
6,9,2018,Saturday,6:00,AM ,999,999,999,999,999,999,999
6,9,2018,Saturday,6:30,AM ,999,999,999,999,999,999,999
6,9,2018,Saturday,7:00,AM ,Swamp People,Captain Invincible,5,17,PG,N,"Deckhands come to the rescue when their captains falter. One hunter is unexpectedly placed in the captain's seat, while another team must make it through the day when their skipper suffers a gruesome injury. Another deckhand insists on changing hunting grounds and leads them to one of their best days of the season."
6,9,2018,Saturday,8:00,AM ,Swamp People,Unbreakable Bonds,5,18,PG,N,A hunting team gets support from family when their boys unexpectedly show up to help them tag out. Another hunter gets some help from his son on a hunt deep in the woods on ATV. Time is running out on a third team who is after a state record alligator and a swamper cuts his season short to be by his ailing mother's side.
6,9,2018,Saturday,9:00,AM ,Swamp People,Metalhead,5,19,PG,N,"Determined to take care of some unfinished business, one team returns to a remote hunting spot in hopes of tagging out and redeeming their disastrous start to their season. A second team goes after an indestructible gator named ""Metalhead"". And another team must have their best day of the season to tag out."
6,9,2018,Saturday,10:00,AM ,Swamp People,Day of Reckoning,5,20,PG,N,"Veteran hunters race to fill their tags and a generational changing of the guard is looming. One team gambles on a hunting area that's nearly impossible to access by boat. A second team hunts a nostalgic family honey hole with a pirogue, while another is forced to finish the season in dangerous territory on ATV's. A final team hunts a hog for their end of the season celebration."
6,9,2018,Saturday,11:00,AM ,Swamp Mysteries With Troy Landry,Gator vs. Python,1,1,PG,N,"As Troy lends a hand in the battle against giant invasive Burmese pythons, he's thrust into a war between the Everglades' most dangerous beasts."
6,9,2018,Saturday,12:00,PM,U-571,998,998,998,14,N,"Martin Scorsese's classic starring Robert De Niro, Joe Pesci and Sharon Stone. Sam ""Ace"" Rothstein (De Niro), a mob-connected casino operator in Las Vegas, attempts a civilized lifestyle with his money-conditional wife, Ginger (Stone). Nicky Santoro (Pesci), a boyhood friend of Ace and now a Made-Man of the Mafia, arrives in town with an ambitious agenda that disrupts Ace's life. (1995)"
6,9,2018,Saturday,4:00,PM,American Pickers,Mountain Mayhem,11,5,PG,N,"A 135-year-old Colorado opera house is packed with vintage Americana and Mike and Frank are determined to buy whatever they can. Down the road in Colorado Springs, the boys visit a fellow picker's junkyard home. And while the property is a bonanza of rusty gold, his prices are through the roof."
6,9,2018,Saturday,5:00,PM,American Pickers,The Empire Picks Back,13,16,PG,N,Mike and Frank use the force to uncover a secret Star Wars stash in California; the guys try to make a deal on a mint '56 Chevy Belair.
6,9,2018,Saturday,6:00,PM,American Pickers,Picker's Code,15,10,PG,N,"The guys get a lead from a fellow picker, but is he a friend or competitor? Then, the toughest obstacle is making a deal with ""the Godfather of Junk."""
6,9,2018,Saturday,7:00,PM,American Pickers,The Great Pumpkin Showdown,17,2,PG,N,"The guys put thousands on the line to strike a deal with a tough negotiator, and they meet Hubba, a rockabilly reverend with many talents."
6,9,2018,Saturday,8:00,PM,American Pickers: Bonus Buys,Midwest Picking,2,42,PG,Y,"(Enhanced; 3-hour episode.) Mike and Frank accept a special invite from Indiana's Model-A Ford lady and fall hard for her ultra-rare barn-fresh Model-A tow truck. Next, Mike and Frank visit a hot rod mechanic with a super expensive collection of rare bubbletop cars. Then, a junkyard wizard has an Oktoberfest gem with Frank Fritz's name written all over it."
6,9,2018,Saturday,11:05,PM,American Pickers,Let's Be Frank,12,11,PG,Y,"When Frank meets Frank, it's a match made in picking heaven; in Illinois, the guys discover a trove of unusual micro-cars."
6,10,2018,Sunday,12:03,AM ,American Pickers: Bonus Buys,Midwest Picking,2,42,PG,Y,"(Enhanced; 3-hour episode.) Mike and Frank accept a special invite from Indiana's Model-A Ford lady and fall hard for her ultra-rare barn-fresh Model-A tow truck. Next, Mike and Frank visit a hot rod mechanic with a super expensive collection of rare bubbletop cars. Then, a junkyard wizard has an Oktoberfest gem with Frank Fritz's name written all over it."
6,10,2018,Sunday,3:06,AM ,American Pickers,Let's Be Frank,12,11,PG,Y,"When Frank meets Frank, it's a match made in picking heaven; in Illinois, the guys discover a trove of unusual micro-cars."
6,10,2018,Sunday,4:02,AM ,999,999,999,999,999,999,999
6,10,2018,Sunday,4:30,AM ,999,999,999,999,999,999,999
6,10,2018,Sunday,5:00,AM ,999,999,999,999,999,999,999
6,10,2018,Sunday,5:30,AM ,999,999,999,999,999,999,999
6,10,2018,Sunday,6:00,AM ,999,999,999,999,999,999,999
6,10,2018,Sunday,6:30,AM ,999,999,999,999,999,999,999
6,10,2018,Sunday,7:00,AM ,Top Gear,Flying Coupe DeVille,1,3,PG,N,The guys take off on a backwoods challenge as they trace the origins of NASCAR.
6,10,2018,Sunday,8:00,AM ,Top Gear,Cuba,8,10,PG,N,"In an unprecedented opportunity, Tanner, Adam, and Rutledge head to Cuba where they test and modify three classic American cars, then attempt to make history by competing in a government-sanctioned drag race and become the first Americans to legally race in Cuba in a half-century."
6,10,2018,Sunday,9:00,AM ,Counting Cars,Drive: Countdown to Car Week Part 1,2,12,PG,N,"The shop agrees to build a brave father a hot rod wheelchair, and Danny gets stuck in a bind when a pink car project doesn't go as planned."
6,10,2018,Sunday,9:30,AM ,Counting Cars,Rocked and Loaded,3,12,PG,N,"Country rocker Andy Ross wants Danny to build the world's most patriotic muscle car ever made. Will a Second Amendment-inspired hot rod Corvette do the trick? Meanwhile, Roli blackmails Horny Mike into teaching him how to airbrush."
6,10,2018,Sunday,10:00,AM ,Counting Cars,Firebird Fever,4,27,PG,N,"""Engine Whisperer"" Doc has a cool '67 Firebird he's been working on. While he's a mechanical maestro under the hood, his paint skills are lacking so he enlists Ryan to make it look as mean as it will run. Meanwhile, Danny checks out a one-of-a-kind local car collection, including a lightning fast Shelby Mustang and a legendary 1950 Mercury known as ""Black Magic."""
6,10,2018,Sunday,10:30,AM ,Counting Cars,Dune Buggy Blues,4,32,PG,N,"Danny has found and bought a replacement for his beloved Dune Buggy ""Sparkles."" As the guys are turning it into the ultimate 70s beach fantasy, Mike convinces Ryan to take it for a quick joy ride that ends anything but joyful. Also, Danny visits a collection with a patriotic 1962 Corvette he falls in love with."
6,10,2018,Sunday,11:00,AM ,Counting Cars,Snider's Ride,6,4,PG,N,"Dee Snider of Twisted Sister stops by Count's Kustoms to have Danny turn his brand new Tesla into a rock and roller's ride. But when strange things start happening, the guys aren't sure if it's blown a fuse, or if it's possessed. Meanwhile, Danny and Davey Deals spot a 1970 Monte Carlo, and Danny tries to convince the owner to let him take it home."
6,10,2018,Sunday,11:30,AM ,Counting Cars,Superfine Econoline,6,15,PG,N,"Danny makes an old Ford Econoline look so cool that in the end, two buyers get into a bidding war for it. Danny can score big, but only if he can let his baby go. Also, Mike and Roli find a BMW motorcycle with a lot of history, and then stumble upon Mike's dream car in a local's garage."
6,10,2018,Sunday,12:00,PM,American Pickers,They Boldly Go,3,9,PG,N,"Mike and Frank are out in the Kentucky on a different kind of mission. They're going to someone who needs their expertise to make his home unique. The owner is William Shatner, who gives Mike and Frank a very specific list. While Danielle looks for leads, the picking is red hot at Thurman's Tennessee hills property. The lifetime collector says he's ready to make a deal, but is he really? Next, the guys hunt for the perfect showpiece for Shatner's garden and think they've hit the jackpot with an amazing millstone collector. That is, until they find out his prices outweigh even the heaviest of stones. And, with just one week to deliver the goods to their celebrity client, Mike and Frank call in a favor from a designer friend. Finally, with a van full of treasures, they deliver their booty to Shatner, hoping they haven't let him down."
6,10,2018,Sunday,1:00,PM,American Pickers,"Duck, Duck Moose",6,5,PG,N,"Mike and Frank think they've hit the lottery with Dick's North Carolina warehouse. It's jam packed with quality stuff but his prices are through the roof. The bearded charmer steps in to save a deal on a rare kid's ride and Mike discovers unique brass-era car parts that could be worth a bundle. With an entire town he built himself, Charlie's ""Mooseville"" features folk-art, rock bottom prices, and a surprising hidden gem...a mineshaft that leads to an underground saloon. And in Beno's motorcycle workshop, the awesome racing stories are trumped by his meticulous collection of vintage Indian motorbikes and accessories."
6,10,2018,Sunday,2:00,PM,American Pickers,Guys and Dollhouses,7,4,PG,N,"The Pickers visit Tom whose amazing collection of architectural salvage includes a vintage theater marquee and rare opera house relics. Later, they spend time at a sprawling South Carolina warehouse where Mike gets in a heated negotiation over a Victorian doll house."
6,10,2018,Sunday,3:00,PM,American Pickers,Pam's Labyrinth,10,12,PG,N,"In Missouri, Mike and Frank stumble upon a labyrinth of curious finds during a freestyle pick. Down the road in Oklahoma, they tour a vintage car company where the owner's entire collection of retro relics is for sale. Meanwhile, the boys' crate of European treasure has landed in the States. And while Danielle handles logistics, Robbie delivers an expensive motorbike that may have been damaged during shipment."
6,10,2018,Sunday,4:00,PM,American Pickers,The More You No,12,7,PG,N,"Mike, Frank, Danielle and Robbie continue to double down in Virginia, but hit a roadblock with a seller who won't let go of a one-of-a-kind find."
6,10,2018,Sunday,5:00,PM,American Pickers,"Red Barn, Black Keys",13,8,PG,N,The Black Keys' frontman Dan Auerbach is set to short circuit Mike's plans to flip a vintage guitar; Sammy has a hard time parting with pieces of his family's history.
6,10,2018,Sunday,6:00,PM,American Pickers,"Planes, Frames and Automobiles",15,8,PG,N,"In an antique shop closed since the 70s, Mike and Frank go toe-to-toe with the sibling owners who negotiate for every last dollar. And, the guys come upon a historic aircraft with an amazing backstory."
